(1.0E-12,10.0,0.04)(51.37512753169137 42.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(51.35549170720272 44.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(51.17983328629422 47.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(48.4366017516591 49.0 4658.0 4657.998999999999  )
(1.0E-12,10.0,0.04)(46.922324396489294 50.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(48.22270282366306 49.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(46.33829123627881 52.0 4658.0 4657.998  )
(1.0E-12,10.0,0.04)(46.33829123627881 54.0 4658.0 4657.999  )
(1.0E-12,10.0,0.04)(46.33829123627881 56.0 4658.0 4657.999000000001  )
(1.0E-12,10.0,0.04)(43.52061596173728 59.0 4658.0 4657.999000000001  )
(1.0E-12,10.0,0.04)(43.52061596173728 61.0 4658.0 4658.000999999999  )
(1.0E-12,10.0,0.04)(41.86475020007305 62.0 4658.0 4657.999000000001  )
(1.0E-12,10.0,0.04)(41.11178317118117 63.0 4658.0 4658.000000000001  )
(1.0E-12,10.0,0.04)(40.62989673534858 64.0 4658.0 4657.999999999999  )
(1.0E-12,10.0,0.04)(41.11178317118117 65.0 4658.0 4658.000999999999  )
(1.0E-12,10.0,0.04)(40.04448335882662 70.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(39.7077060090609 71.0 4658.0 4658.000999999999  )
(1.0E-12,10.0,0.04)(38.95164619085254 72.0 4658.0 4657.999999999999  )
(1.0E-12,10.0,0.04)(38.0428754075969 73.0 4658.0 4657.9980000000005  )
(1.0E-12,10.0,0.04)(38.22515371588097 74.0 4658.0 4658.000999999999  )
(1.0E-12,10.0,0.04)(37.47150039501297 75.0 4658.0 4658.002999999999  )
(1.0E-12,10.0,0.04)(36.56704706794018 76.0 4658.0 4657.999000000001  )
(1.0E-12,10.0,0.04)(37.97873706761074 75.0 4658.0 4657.999  )
(1.0E-12,10.0,0.04)(37.22600350088268 76.0 4658.0 4657.999  )
(1.0E-12,10.0,0.04)(36.323201419362036 77.0 4658.0 4657.999000000002  )
(1.0E-12,10.0,0.04)(35.99541316465519 82.0 4657.999 4658.001  )
(1.0E-12,10.0,0.04)(35.99541316465519 83.0 4657.999 4658.000999999999  )
(1.0E-12,10.0,0.04)(35.99541316465519 84.0 4657.999 4658.002  )
(1.0E-12,10.0,0.04)(35.99541316465519 86.0 4657.999 4657.998  )
(1.0E-12,10.0,0.04)(35.33412414637514 87.0 4657.999 4657.999999999999  )
(1.0E-12,10.0,0.04)(35.28135499605225 90.0 4657.999000000001 4658.000000000001  )
(1.0E-12,10.0,0.04)(34.84307780810103 91.0 4657.999000000001 4657.998  )
(1.0E-12,10.0,0.04)(34.11689412505617 92.0 4657.999000000001 4657.998999999999  )
(1.0E-12,10.0,0.04)(34.00863395763425 96.0 4657.999999999999 4657.999999999998  )
(1.0E-12,10.0,0.04)(34.09262961358152 95.0 4657.999999999999 4657.9980000000005  )
(1.0E-12,10.0,0.04)(33.720820610292606 98.0 4657.999999999998 4658.001000000002  )
(1.0E-12,10.0,0.04)(33.720820610292606 99.0 4657.999999999998 4658.0019999999995  )
(1.0E-12,10.0,0.04)(32.774285520334814 101.0 4657.998000000001 4657.997  )
(1.0E-12,10.0,0.04)(32.26190242250241 106.0 4657.999999999998 4658.001000000001  )
(1.0E-12,10.0,0.04)(32.1788829738014 107.0 4657.999999999998 4658.001000000001  )
(1.0E-12,10.0,0.04)(31.966689649386154 110.0 4657.999999999998 4657.999999999999  )
(1.0E-12,10.0,0.04)(31.961897356944853 113.0 4657.999999999998 4657.999999999999  )
(1.0E-12,10.0,0.04)(31.368274255986634 116.0 4657.999999999998 4658.001000000002  )
(1.0E-12,10.0,0.04)(31.368274255986634 117.0 4657.999999999998 4658.0  )
(1.0E-12,10.0,0.04)(30.849806540952677 121.0 4657.999999999998 4658.000000000001  )
(1.0E-12,10.0,0.04)(30.26797312345977 124.0 4657.999999999998 4658.000999999999  )
(1.0E-12,10.0,0.04)(30.01741502126234 128.0 4654.43 4657.865  )
(1.0E-12 10.0 0.04)(30.01741502126234 252.04654.818000000001 4657.875999999999)
(1.0E-12,10.0,0.05)(75.55886452159102 1.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(75.55886452159102 3.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(75.55886452159102 5.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(75.55886452159102 7.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(75.55886452159102 8.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(75.55886452159102 10.0 4835.0 4835.001  )
(1.0E-12,10.0,0.05)(75.19649031244467 13.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(75.19506251595767 14.0 4835.0 4835.001  )
(1.0E-12,10.0,0.05)(75.19649031244467 15.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(73.3838426537681 23.0 4835.0 4834.999  )
(1.0E-12,10.0,0.05)(67.53272670916624 24.0 4835.0 4834.999999999999  )
(1.0E-12,10.0,0.05)(67.53272670916624 26.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(66.96686335121518 27.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(66.80525178130122 28.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(67.24992222873779 29.0 4835.0 4834.999  )
(1.0E-12,10.0,0.05)(62.54333090826702 30.0 4835.0 4834.999000000001  )
(1.0E-12,10.0,0.05)(62.35150962530434 31.0 4835.0 4834.999  )
(1.0E-12,10.0,0.05)(59.467688793926676 34.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(58.93250768328347 35.0 4835.0 4834.999000000001  )
(1.0E-12,10.0,0.05)(56.979831732083966 36.0 4835.0 4835.000000000001  )
(1.0E-12,10.0,0.05)(56.979831732083966 37.0 4835.0 4835.001  )
(1.0E-12,10.0,0.05)(56.96010293147102 39.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(53.325468559926065 40.0 4835.0 4834.999  )
(1.0E-12,10.0,0.05)(51.37512753169137 42.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(51.35549170720272 44.0 4835.0 4835.0  )
(1.0E-12,10.0,0.05)(48.611628359387225 46.0 4835.0 4834.999000000001  )
(1.0E-12,10.0,0.05)(48.4366017516591 49.0 4835.0 4835.000000000001  )
(1.0E-12,10.0,0.05)(46.922324396489294 50.0 4835.0 4835.001  )
